year,fips,estabs,emp,tot_wages,avg_annual_pay
2008,19125,852,15494,580882462,37491
2008,19127,911,15140,537786061,35521
2008,19129,302,2221,61372641,27633
2008,19131,357,3048,97142809,31871
2008,19133,263,2129,57318216,26923
2008,19135,206,2967,115502012,38929
2008,19137,367,3534,101662935,28767
2008,19139,1059,20634,863961911,41871
2008,19141,539,5240,144130750,27506
2008,19143,227,2066,58986688,28551
2008,19145,440,5808,169277273,29146
2008,19147,318,2990,80734057,27001
2008,19149,734,8894,310899282,34956
2008,19151,245,2232,66438618,29766
2008,19153,14362,240424,10721467293,44594
2008,19155,2294,33615,1073922658,31948
2008,19157,612,8853,305806985,34543
2008,19159,157,910,22288178,24493
2008,19161,348,2610,75883169,29074
2008,19163,5075,81019,2933233700,36204
2008,19165,408,4542,127794174,28136
2008,19167,1178,16820,512441725,30466
2008,19169,2223,28850,963073509,33382
2008,19171,404,2789,82327301,29519
2008,19173,149,1375,37383277,27188
2008,19175,372,4927,135691309,27540
2008,19177,151,1539,46970513,30520
2008,19179,845,14191,465604275,32810
2008,19181,829,7372,216082280,29311
2008,19183,677,6454,174248759,26999
2008,19185,159,1294,32780369,25333
2008,19187,1129,16482,565738422,34325
2008,19189,354,4188,123207484,29419
2008,19191,631,8309,261499678,31472
2008,19193,2895,45565,1503016279,32986
2008,19195,179,2014,57024539,28314
2008,19197,445,4367,133497071,30570
2008,20001,359,4408,126364792,28667
2008,20003,209,1664,41334569,24840
2008,20005,370,5799,179898863,31022
2008,20007,181,1178,34363276,29171
2008,20009,922,10991,385636916,35087
2008,20011,367,5388,146728511,27232
2008,20013,271,2883,80707143,27994
2008,20015,1270,12557,391904938,31210
2008,20017,63,544,13541130,24892
2008,20019,84,578,12204544,21115
2008,20021,516,4790,156024641,32573
2008,20023,92,566,16207660,28635
2008,20025,71,316,8961458,28359
2008,20027,259,2523,59672655,23651
2008,20029,304,2985,73382006,24584
2008,20031,227,2989,142392511,47639
2008,20033,77,416,8287245,19921
2008,20035,737,11019,344114009,31229
2008,20037,1104,13509,355299673,26301
2008,20039,100,837,19861944,23730
2008,20041,502,5165,142038640,27500
2008,20043,163,1850,61835027,33424
2008,20045,2796,35628,1001572527,28112
2008,20047,89,751,21510551,28643
2008,20049,59,238,4257997,17891
2008,20051,990,12681,388542199,30640
2008,20053,157,1929,55964554,29012
2008,20055,1012,14574,475796446,32647
2008,20057,724,14064,434225528,30875
2008,20059,545,7716,233843371,30306
2008,20061,639,8920,250369009,28068
2008,20063,113,692,17856055,25804
2008,20065,111,697,21293574,30550
2008,20067,226,2788,113643858,40762
2008,20069,209,1824,61850174,33909
2008,20071,43,228,6205987,27219
2008,20073,204,1332,36173604,27157
2008,20075,81,826,24414999,29558
2008,20077,199,1406,41820962,29745
2008,20079,784,12355,388377027,31435
2008,20081,138,1056,38498252,36457
2008,20083,41,245,6637193,27091
2008,20085,249,2165,52051635,24042
2008,20087,311,2423,76167834,31435
2008,20089,95,470,11265497,23969
2008,20091,20243,287402,13823442356,48098
2008,20093,89,622,19564684,31454
2008,20095,201,1990,63204640,31761
2008,20097,74,640,17156852,26808
2008,20099,1658,8127,205244252,25255
2008,20101,67,440,14603111,33189
2008,20103,1204,13097,450467195,34395
2008,20105,95,554,13310095,24025
2008,20107,182,1266,50417161,39824
2008,20109,104,480,12490332,26022
2008,20111,894,12278,344855993,28087
2008,20113,861,11969,413456879,34544
2008,20115,300,2719,66168123,24335
2008,20117,332,3825,121294072,31711
2008,20119,103,913,32351979,35435
2008,20121,781,5985,179058454,29918
2008,20123,245,2366,66532930,28120
2008,20125,951,14290,420890974,29454
2008,20127,127,972,24549707,25257
2008,20129,102,614,24574427,40023
2008,20131,360,4191,123428448,29451
2008,20133,514,6561,212294721,32357
2008,20135,145,828,29857098,36059
2008,20137,159,1661,45104691,27155
2008,20139,283,2153,46112798,21418
2008,20141,133,1076,23703441,22029
2008,20143,131,959,23612150,24622
2008,20145,169,1361,35815742,26316
2008,20147,192,1627,47857563,29415
2008,20149,554,7595,251826658,33157
2008,20151,341,3478,112624636,32382
2008,20153,99,474,12681100,26753
2008,20155,1615,23045,706173117,30643
2008,20157,187,1601,36093313,22544
2008,20159,278,2574,79858013,31025
2008,20161,1509,21132,535409272,25336
2008,20163,176,1322,40986018,31003
2008,20165,80,731,22162499,30318
2008,20167,275,2164,64870916,29977
2008,20169,1740,26336,867531782,32941
2008,20171,208,1519,47731412,31423
2008,20173,11946,231107,9716692210,42044
2008,20175,614,9818,319420683,32534
2008,20177,4613,72779,2699820038,37096
2008,20179,97,538,18225067,33876
2008,20181,242,1822,44306786,24318
2008,20183,142,1032,22037177,21354
2008,20185,140,719,19224520,26738
2008,20187,73,412,14200708,34468
2008,20189,155,1079,38068137,35281
2008,20191,487,4167,115199563,27646
2008,20193,339,3191,90360293,28317
2008,20195,117,777,23724594,30534
2008,20197,133,1400,59612954,42581
2008,20199,61,280,6990092,24965
2008,20201,202,1421,32215717,22671
2008,20203,87,565,18262642,32323
2008,20205,249,3394,101727968,29973
2008,20207,105,449,12420949,27664
2008,20209,3091,65406,2736150408,41833
2008,21001,340,3523,93641209,26580
2008,21003,253,3538,94098213,26596
2008,21005,341,3611,111990066,31014
2008,21007,161,2044,101085662,49455
2008,21009,925,14905,451705756,30306
2008,21011,149,1360,34947588,25697
2008,21013,605,7539,223333275,29624
2008,21015,3428,68433,2691861415,39336
2008,21017,493,5973,205556582,34414
2008,21019,1618,24633,984921128,39984
2008,21021,805,12947,417075261,32214
2008,21023,111,908,26380601,29054
2008,21025,223,2288,74270451,32461
2008,21027,301,2280,62092611,27234
2008,21029,1116,13951,427586330,30649
2008,21031,221,1987,57038192,28706
2008,21033,287,3348,96445061,28807
2008,21035,874,11335,313846554,27688
2008,21037,1835,23042,765146242,33207
2008,21039,78,485,10777652,22222
2008,21041,263,5765,247251359,42888
2008,21043,452,5024,125506657,24981
2008,21045,211,2710,64771128,23901
2008,21047,1457,23057,783412471,33977
2008,21049,834,12012,419926552,34959
2008,21051,284,2509,65207224,25989
2008,21053,207,3300,85666809,25960
2008,21055,147,1512,35340180,23373
2008,21057,128,1239,29188161,23558
2008,21059,2464,35137,1153681842,32834
2008,21061,116,813,18374876,22601
2008,21063,58,347,8150622,23489
2008,21065,202,1642,38642024,23534
2008,21067,9116,141978,5514906839,38843
2008,21069,282,2154,55479644,25757
2008,21071,922,10037,370866131,36950
2008,21073,1207,16057,514912202,32068
2008,21075,169,1857,48501492,26118
2008,21077,122,1621,68295233,42132
2008,21079,249,1409,37832657,26851
2008,21081,430,4102,105007222,25599
2008,21083,734,8992,250985831,27912
2008,21085,497,5815,149226567,25662
2008,21087,168,1243,30366877,24430
2008,21089,514,6676,229594653,34391
2008,21091,148,3562,197773637,55523
2008,21093,2351,31883,1007098340,31587
2008,21095,507,6305,234804837,37241
2008,21097,317,4217,139807110,33153
2008,21099,253,3716,97567779,26256
2008,21101,1090,17374,605034657,34824
2008,21103,245,2466,73295675,29722
2008,21105,77,768,19563120,25473
2008,21107,1016,14643,549201681,37506
2008,21109,135,1488,38749427,26041
2008,21111,22258,381806,16299005690,42689
2008,21113,1136,13556,440736792,32512
2008,21115,482,4725,127605606,27006
2008,21117,3610,54767,2291047738,41833
2008,21119,215,2792,125000578,44771
2008,21121,486,7456,205967754,27624
2008,21123,223,2203,55010422,24971
2008,21125,1253,21007,629651524,29973
2008,21127,238,2531,84099423,33228
2008,21129,110,1309,34713075,26519
2008,21131,136,1543,61481144,39845
2008,21133,402,4914,187598543,38176
2008,21135,145,1355,34169763,25218
2008,21137,321,3499,94235718,26932
2008,21139,166,2046,69047905,33748
2008,21141,505,6908,237778601,34421
2008,21143,170,1328,28206092,21240
2008,21145,2265,34408,1215443821,35324
2008,21147,164,1592,35193817,22107
2008,21149,162,1122,31547296,28117
2008,21151,1693,22600,647698299,28659
2008,21153,178,1610,45787286,28439
2008,21155,379,6622,203354798,30709
2008,21157,686,9226,381688470,41371
2008,21159,168,1888,68700729,36388
2008,21161,524,8045,272196864,33834
2008,21163,337,3203,96216741,30040
2008,21165,71,537,12770003,23780
2008,21167,430,5707,225125029,39447
2008,21169,132,1685,46877589,27821
2008,21171,216,2195,54388715,24778
2008,21173,600,9350,275872080,29505
2008,21175,195,1790,50502767,28214
2008,21177,562,7005,231303907,33020
2008,21179,1008,12485,421382843,33751
2008,21181,85,626,14078597,22490
2008,21183,363,6143,167221511,27221
2008,21185,1396,10230,353676208,34572
2008,21187,98,1189,36590252,30774
2008,21189,39,378,8876695,23483
2008,21191,190,1812,54754698,30218
2008,21193,747,10913,425853077,39023
2008,21195,1514,21562,827432607,38375
2008,21197,180,1677,42277102,25210
2008,21199,1463,21531,619778457,28785
2008,21201,22,0,0,
2008,21203,215,2563,64507093,25169
2008,21205,487,7033,186910012,26576
2008,21207,387,5236,127529283,24356
2008,21209,948,20306,987676305,48640
2008,21211,954,11672,397855781,34086
2008,21213,387,7904,256372044,32436
2008,21215,250,1100,26623306,24203
2008,21217,675,9088,234585801,25813
2008,21219,198,1634,39044061,23895
2008,21221,243,3223,101066914,31358
2008,21223,95,1695,83924719,49513
2008,21225,313,5192,174202267,33552
2008,21227,2987,48385,1687647110,34880
2008,21229,238,2504,80686811,32223
2008,21231,322,4533,111358708,24566
2008,21233,237,2278,77809565,34157
2008,21235,748,9654,277534534,28748
2008,21237,104,774,17487691,22594
2008,21239,662,8809,322695244,36632
2008,22001,1147,12919,439804618,34043
2008,22003,358,3972,112673952,28367
2008,22005,2254,30267,1341549354,44324
2008,22007,296,3764,166303173,44183
2008,22009,770,6751,169136940,25054
2008,22011,648,7070,258642496,36583
2008,22013,270,3181,106190619,33383
2008,22015,2493,35100,1075749506,30648
2008,22017,7203,100818,3647793969,36182
2008,22019,4760,73420,2950524320,40187
2008,22021,211,1870,51437042,27506
2008,22023,183,2462,137613570,55895
2008,22025,200,1648,39381876,23897
2008,22027,257,2537,94292139,37167
2008,22029,384,4100,117527833,28665
2008,22031,405,4711,185353545,39345
2008,22033,14012,210201,8833632058,42025
2008,22035,166,1168,31370622,26858
2008,22037,288,2537,72525544,28587
2008,22039,556,6130,181713024,29643
2008,22041,388,3960,92535732,23368
2008,22043,204,1733,44616570,25745
2008,22045,1831,30278,1318762956,43555
2008,22047,625,11408,657681450,57651
2008,22049,266,2613,87156355,33355
2008,22051,13849,176474,7361877541,41716
2008,22053,656,6941,217208304,31294
2008,22055,8640,121925,5368303183,44030
2008,22057,2027,31421,1475801401,46969
2008,22059,324,2757,92989194,33728
2008,22061,1083,14161,437234815,30876
2008,22063,1759,17306,550693430,31821
2008,22065,244,2226,52102914,23407
2008,22067,536,5995,183358781,30585
2008,22069,885,9771,272872029,27927
2008,22071,10483,139474,6759041979,48461
2008,22073,4485,58166,1888040279,32460
2008,22075,785,12103,689107854,56937
2008,22077,411,4234,139464150,32939
2008,22079,3540,49052,1610498283,32832
2008,22081,159,1782,50923733,28577
2008,22083,459,4989,129852393,26028
2008,22085,453,4271,121312430,28404
2008,22087,756,7740,373619271,48271
2008,22089,1109,20697,1214976405,58703
2008,22091,84,813,24384888,29994
2008,22093,371,6142,345501426,56252
2008,22095,818,13097,619340588,47289
2008,22097,1692,19021,607317477,31929
2008,22099,847,8794,260865362,29664
2008,22101,1471,22719,1076474784,47382
2008,22103,7058,60861,2223052482,36527
2008,22105,2555,31386,919936418,29310
2008,22107,131,967,29605681,30616
2008,22109,3140,51080,2294805552,44926
2008,22111,368,4078,102391474,25108
2008,22113,1123,10837,429817742,39662
2008,22115,769,9915,294036258,29656
2008,22117,738,7136,211699341,29666
2008,22119,854,11351,396531313,34934
2008,22121,576,9826,408680494,41592
2008,22123,194,1685,41098404,24391
2008,22125,226,2677,138063717,51574
2008,22127,334,4381,132122418,30158
2008,23001,2986,43536,1494073164,34318
2008,23003,2194,23431,662991336,28295
2008,23005,12043,153253,6318762050,41231
2008,23007,833,9641,312762366,32441
2008,23009,2352,19649,646344483,32895
2008,23011,3469,43029,1392630024,32365
2008,23013,1771,14477,459855702,31765
2008,23015,1560,9551,269748728,28243
2008,23017,1444,14059,439323962,31249
2008,23019,4189,58109,1915655303,32967
2008,23021,481,4363,111895319,25646
2008,23023,978,13792,563789240,40878
2008,23025,1275,15115,518458476,34301
2008,23027,1031,9099,282689279,31068
2008,23029,932,8070,222923814,27624
2008,23031,6013,54542,1763080362,32325
2008,24001,1652,22807,672051796,29467
2008,24003,14345,196545,9212120989,46870
2008,24005,35166,580980,28446393242,48963
2008,24009,1867,17724,669038689,37748
2008,24011,704,7300,222281890,30450
2008,24013,4796,48631,1635320328,33627
2008,24015,1948,23007,881544327,38316
2008,24017,2950,32897,1112595872,33821
2008,24019,760,9089,284244040,31273
2008,24021,5888,78666,3337586365,42427
2008,24023,942,10015,269583321,26918
2008,24025,5577,65369,2389320463,36551
2008,24027,8641,130790,6937668496,53044
2008,24029,738,7082,236729432,33427
2008,24031,32847,377149,21741121875,57646
2008,24033,15508,228015,10113910486,44356
2008,24035,1502,11544,355355208,30783
2008,24037,1972,28144,1238621550,44010
2008,24039,442,4120,135934562,32994
2008,24041,1689,17688,603507365,34120
2008,24043,3386,57150,2020732317,35358
2008,24045,2723,39137,1374676070,35125
2008,24047,2220,20282,500033553,24654
2008,25001,8762,77564,2860276611,36876
2008,25003,4509,54760,2114902340,38621
2008,25005,14789,189560,7487669287,39500
2008,25007,1072,6415,265621100,41406
2008,25009,20250,259782,12486595830,48066
2008,25011,1915,21906,774883657,35373
2008,25013,13919,165934,6875079518,41433
2008,25015,4099,44219,1567329281,35445
2008,25017,46403,738757,49003945535,66333
2008,25019,1012,5675,253617799,44690
2008,25021,22919,292832,16014026871,54687
2008,25023,13137,147157,6132213333,41671
2008,25025,21136,513207,40395844804,78713
2008,25027,19578,271209,12278670452,45274
2008,26001,214,1247,32995453,26460
2008,26003,244,1848,54055553,29251
2008,26005,2157,30155,1157057508,38370
2008,26007,845,8783,274665552,31272
2008,26009,589,4469,113326705,25358
2008,26011,346,4339,105660341,24351
2008,26013,214,1785,50864023,28495
2008,26015,884,9725,311036238,31983
2008,26017,2222,30906,1107370808,35830
2008,26019,475,3367,82079804,24378
2008,26021,3671,53131,2066284494,38890
2008,26023,794,10312,334513795,32439
2008,26025,2478,46394,1933672488,41679
2008,26027,763,7022,225347764,32092
2008,26029,854,8270,284799212,34438
2008,26031,854,5986,161497199,26979
2008,26033,817,6552,174411472,26620
2008,26035,557,5332,154128786,28906
2008,26037,1148,12885,456717826,35446
2008,26039,312,3122,92833786,29735
2008,26041,1087,12085,383047228,31696
2008,26043,935,11486,385320959,33547
2008,26045,1665,24728,969123773,39191
2008,26047,1493,14971,470208642,31408
2008,26049,7661,112009,4290830607,38308
2008,26051,440,3639,106031725,29138
2008,26053,440,4104,104147417,25377
2008,26055,3365,40195,1420019519,35328
2008,26057,740,10371,326153400,31449
2008,26059,828,10132,361268028,35656
2008,26061,894,8700,231263149,26582
2008,26063,953,9977,306661925,30737
2008,26065,6375,115188,4618740321,40097
2008,26067,931,13193,396427022,30048
2008,26069,625,5746,152804959,26593
2008,26071,391,2809,80484320,28652
2008,26073,1361,19934,561718978,28179
2008,26075,2898,45737,1726302226,37744
2008,26077,5413,100293,4049860774,40380
2008,26079,339,3024,120603011,39882
2008,26081,14087,303800,12189270815,40123
2008,26083,65,391,8490744,21715
2008,26085,155,1049,34391941,32785
2008,26087,1595,15649,469956453,30031
2008,26089,669,3939,103694872,26325
2008,26091,1891,23372,798948684,34184
2008,26093,3884,39938,1470605123,36822
2008,26095,162,895,18955640,21179
2008,26097,481,3326,84463042,25395
2008,26099,17461,263409,11991399197,45524
2008,26101,592,4568,136640447,29913
2008,26103,1622,22560,768489626,34064
2008,26105,775,8239,245306326,29774
2008,26107,682,7762,210433595,27111
2008,26109,492,5477,163484903,29849
2008,26111,1713,32086,1716802757,53506
2008,26113,273,2219,63782062,28744
2008,26115,2388,34271,1436738602,41923
2008,26117,1010,11864,362717461,30573
2008,26119,245,1720,45489670,26447
2008,26121,3140,53346,1859967306,34866
2008,26123,794,8550,274351035,32088
2008,26125,38866,619962,33047130393,53305
2008,26127,602,5751,139105511,24188
2008,26129,572,5134,117633927,22913
2008,26131,213,1593,49678575,31186
2008,26133,407,4646,184746647,39765
2008,26135,216,1846,42936318,23259
2008,26137,754,9245,271080421,29322
2008,26139,5643,94324,3516558057,37282
2008,26141,364,2441,72388136,29655
2008,26143,599,4253,104386864,24544
2008,26145,4178,71345,2615138752,36655
2008,26147,3053,40998,1427601860,34821
2008,26149,1170,17337,643795523,37134
2008,26151,896,8762,246647327,28150
2008,26153,242,1731,56984039,32920
2008,26155,1198,12564,363903453,28964
2008,26157,865,8596,256848464,29880
2008,26159,1372,18097,621427881,34339
2008,26161,7915,120688,5746876321,47618
2008,26163,31594,617283,31366572640,50814
2008,26165,797,11803,372006357,31518
2008,27001,452,3325,85241005,25636
2008,27003,7429,98152,4114933568,41924
2008,27005,1004,10222,283153492,27700
2008,27007,1115,12941,362607990,28020
2008,27009,925,14551,487348420,33492
2008,27011,181,1324,33186214,25065
2008,27013,1899,32061,1026179089,32007
2008,27015,773,12463,391294750,31397
2008,27017,726,8350,273141733,32712
2008,27019,2281,28796,1274012869,44243
2008,27021,816,5758,119558058,20764
2008,27023,420,4754,144752706,30449
2008,27025,1175,11578,380524031,32866
2008,27027,1232,14215,390655388,27482
2008,27029,202,1864,48371136,25950
2008,27031,261,1722,39622457,23010
2008,27033,337,4183,114409098,27351
2008,27035,2104,24292,716140403,29481
2008,27037,10149,154487,6794136133,43979
2008,27039,422,4281,155900056,36417
2008,27041,1306,14594,494567825,33888
2008,27043,439,4201,219051140,52143
2008,27045,588,4856,126165687,25981
2008,27047,801,11226,335703703,29904
2008,27049,1337,17100,620422400,36282
2008,27051,216,1493,44197991,29603
2008,27053,40698,759411,44854914667,59065
2008,27055,407,3830,97673861,25502
2008,27057,615,5056,144208150,28522
2008,27059,794,8780,278249118,31691
2008,27061,1149,12229,411741764,33669
2008,27063,319,4423,127633565,28857
2008,27065,309,2655,71567716,26956
2008,27067,1300,18685,556330783,29774
2008,27069,156,1107,30711004,27743
2008,27071,419,4143,151330575,36527
2008,27073,195,1737,49769917,28653
2008,27075,307,3421,115179155,33668
2008,27077,158,1178,28669888,24338
2008,27079,684,6420,203306330,31668
2008,27081,198,1384,35489430,25643
2008,27083,777,12109,402247152,33219
2008,27085,968,16342,584239080,35751
2008,27087,110,633,17273421,27288
2008,27089,250,1587,48710170,30693
2008,27091,651,8429,270229331,32059
2008,27093,577,5717,183526051,32102
2008,27095,657,5977,153879342,25745
2008,27097,869,9399,256270593,27266
2008,27099,858,13955,494303274,35421
2008,27101,294,2139,54114990,25299
2008,27103,623,11673,368964466,31608
2008,27105,596,8804,262908801,29862
2008,27107,213,1317,37072686,28149
2008,27109,3388,82191,3964567654,48236
2008,27111,1734,18441,523409801,28383
2008,27113,426,7496,244300018,32591
2008,27115,576,4731,109894007,23228
2008,27117,336,3812,100502441,26365
2008,27119,831,9779,271549252,27769
2008,27121,330,3082,91230267,29601
2008,27123,13957,277633,13664865204,49219
2008,27125,104,819,22676326,27688
2008,27127,523,4364,126329832,28948
2008,27129,565,4962,148682228,29964
2008,27131,1429,19116,661576171,34609
2008,27133,259,2336,66104903,28298
2008,27135,428,7862,277933830,35352
2008,27137,5393,80826,2909919123,36002
2008,27139,3058,33386,1351198372,40472
2008,27141,1874,19185,665903604,34710
2008,27143,354,3257,96004537,29476
2008,27145,4251,70820,2389236114,33737
2008,27147,993,19239,726057355,37739
2008,27149,351,3902,127207300,32601
2008,27151,298,2851,88960175,31203
2008,27153,502,4641,131361240,28305
2008,27155,124,736,17378697,23612
2008,27157,610,5830,175663813,30131
2008,27159,398,4789,145862053,30458
2008,27161,489,6623,200420785,30261
2008,27163,5362,63398,2436486484,38432
2008,27165,292,3354,93598279,27906
2008,27167,179,1622,45328508,27946
2008,27169,1178,22011,705778487,32065
2008,27171,2926,30827,1000274552,32448
2008,27173,312,3209,103045594,32111
2008,28001,918,10215,309008848,30250
2008,28003,803,10253,307706015,30011
2008,28005,195,1681,48894257,29086
2008,28007,355,3814,108447222,28434
2008,28009,64,823,24540226,29818
2008,28011,768,9448,261963137,27727
2008,28013,281,2456,59355785,24168
2008,28015,111,788,20008695,25392
2008,28017,353,4735,126290590,26672
2008,28019,131,1362,46191383,33914
2008,28021,129,1802,101260900,56194
2008,28023,226,2201,60868677,27655
2008,28025,347,4554,141481650,31068
2008,28027,612,6656,190842170,28672
2008,28029,419,5858,157236565,26841
2008,28031,314,3942,104515751,26513
2008,28033,2490,39769,1191241948,29954
2008,28035,1915,25794,837924553,32485
2008,28037,109,1079,31840873,29510
2008,28039,338,3382,113942920,33691
2008,28041,124,927,25245261,27233
2008,28043,573,8350,228161259,27325
2008,28045,783,9845,368857728,37467
2008,28047,4450,67649,2171121814,32094
2008,28049,6072,91336,3506101293,38387
2008,28051,281,2817,73561388,26113
2008,28053,212,2802,61276187,21869
2008,28055,34,192,4013108,20902
2008,28057,335,4495,129101260,28721
2008,28059,2358,42055,1868915464,44440
2008,28061,235,3299,109292235,33129
2008,28063,69,518,15200859,29345
2008,28065,164,1631,75512674,46298
2008,28067,1373,22631,770391613,34041
2008,28069,118,1039,23670897,22782
2008,28071,1056,12399,361510156,29156
2008,28073,1251,15956,407741342,25554
2008,28075,1978,29814,951003462,31898
2008,28077,191,2100,82380912,39229
2008,28079,297,4723,116000473,24561
2008,28081,2428,44829,1499146347,33441
2008,28083,812,11365,309709843,27251
2008,28085,738,9749,301946762,30972
2008,28087,1553,21177,733269536,34626
2008,28089,2742,37926,1367254569,36051
2008,28091,590,6111,176098251,28817
2008,28093,383,4784,149086270,31164
2008,28095,646,8142,263807066,32401
2008,28097,222,1843,40557619,22006
2008,28099,514,6627,210376812,31745
2008,28101,320,4203,112000849,26648
2008,28103,190,1842,45690839,24805
2008,28105,816,10953,268599647,24523
2008,28107,623,8531,246751488,28924
2008,28109,837,7105,198003378,27868
2008,28111,151,1640,64857347,39547
2008,28113,1003,12204,322061565,26390
2008,28115,432,9523,260784762,27385
2008,28117,465,6184,168013086,27169
2008,28119,140,1065,25459481,23906
2008,28121,3405,46924,1626753755,34668
2008,28123,500,11411,294606728,25818
2008,28125,142,873,18878541,21625
2008,28127,415,5791,133880480,23119
2008,28129,172,2294,70895534,30905
2008,28131,289,3072,88096595,28677
2008,28133,532,6005,142302327,23697
2008,28135,211,1792,44024664,24567
2008,28137,365,3800,103442824,27222
2008,28139,346,5168,147325463,28507
2008,28141,366,4705,129779730,27583
2008,28143,287,13575,391073374,28808
2008,28145,444,7583,217511317,28684
2008,28147,226,2206,57288202,25969
2008,28149,1149,19202,656953487,34213
2008,28151,1347,15096,414940125,27487
2008,28153,388,4202,118838625,28281
2008,28155,159,1645,42381832,25764
2008,28157,140,1418,37720006,26601
2008,28159,360,4644,164240180,35366
2008,28161,187,2049,60261338,29410
2008,28163,440,3933,113400431,28833
2008,29001,674,8289,203426822,24542
2008,29003,278,1825,45132068,24730
2008,29005,237,1413,33494612,23705
2008,29007,594,6943,206956698,29808
2008,29009,880,13646,393739732,28854
2008,29011,302,2789,68679578,24625
2008,29013,394,2487,57981766,23314
2008,29015,410,2510,51679991,20590
2008,29017,247,1308,29287275,22391
2008,29019,4395,57047,1749278866,30664
2008,29021,2450,42053,1396122315,33199
2008,29023,1331,15962,428503331,26845
2008,29025,178,878,22981760,26175
2008,29027,791,10352,357789571,34562
2008,29029,1696,16372,427033331,26083
2008,29031,2384,35982,1146115097,31852
2008,29033,247,1850,52479131,28367
2008,29035,206,1013,17252259,17031
2008,29037,1869,18188,520217510,28602
2008,29039,337,2383,52631505,22086
2008,29041,220,1281,32237778,25166
2008,29043,1626,12889,330707300,25658
2008,29045,137,1007,22116117,21962
2008,29047,4838,75779,3200229704,42231
2008,29049,404,3127,86034173,27513
2008,29051,2164,32607,1121668156,34400
2008,29053,434,4676,121808869,26050
2008,29055,623,5312,156074420,29381
2008,29057,142,1111,27675143,24910
2008,29059,286,2264,48230967,21303
2008,29061,175,1228,26162785,21305
2008,29063,213,1901,44364292,23337
2008,29065,441,2959,77424273,26166
2008,29067,210,1727,50188961,29061
2008,29069,988,7710,166826401,21638
2008,29071,2669,33257,1052023765,31633
2008,29073,441,4360,101890636,23369
2008,29075,212,1643,37459375,22799
2008,29077,7968,136521,4585752132,33590
2008,29079,233,2958,90873827,30721
2008,29081,218,2004,41654072,20785
2008,29083,611,5818,162028637,27850
2008,29085,151,695,11809164,16992
2008,29087,144,923,23167292,25100
2008,29089,196,1897,41887717,22081
2008,29091,1119,13120,339842936,25903
2008,29093,411,3501,148785606,42498
2008,29095,18101,307078,13945090937,45412
2008,29097,3287,52644,1685396802,32015
2008,29099,4050,38780,1159084715,29889
2008,29101,936,9364,234678461,25062
2008,29103,118,799,17677391,22124
2008,29105,832,12179,327401615,26882
2008,29107,751,6584,170976688,25969
2008,29109,731,6573,178861644,27212
2008,29111,201,1979,51822122,26186
2008,29113,931,8280,254292383,30712
2008,29115,356,3504,93510513,26687
2008,29117,399,4770,131438974,27555
2008,29119,367,5855,154771820,26434
2008,29121,375,2830,70346776,24858
2008,29123,281,2545,60566206,23798
2008,29125,150,943,24913680,26420
2008,29127,870,10953,320018604,29217
2008,29129,77,377,9604606,25476
2008,29131,631,5474,142056463,25951
2008,29133,382,2682,63947604,23843
2008,29135,332,2933,72956088,24874
2008,29137,191,1583,40071503,25314
2008,29139,295,2375,59972831,25252
2008,29141,501,3076,68429715,22246
2008,29143,449,6533,229313218,35101
2008,29145,1156,17029,554789784,32579
2008,29147,474,6444,186961617,29013
2008,29149,255,1716,34014785,19822
2008,29151,263,2840,79255371,27907
2008,29153,190,1069,20311788,19001
2008,29155,474,4103,106141235,25869
2008,29157,491,7678,222965471,29040
2008,29159,1032,15689,452904498,28868
2008,29161,1141,11745,321592308,27381
2008,29163,414,4316,124559131,28860
2008,29165,2249,36234,1393436538,38457
2008,29167,600,5948,144263869,24254
2008,29169,762,7815,184948960,23666
2008,29171,121,615,12801623,20816
2008,29173,200,2829,95751553,33846
2008,29175,619,8014,230592491,28774
2008,29177,364,2744,70760955,25788
2008,29179,285,1209,34439225,28486
2008,29181,362,2188,41630825,19027
2008,29183,7970,108081,4018708444,37182
2008,29185,193,1332,28750486,21584
2008,29186,405,4903,174219931,35533
2008,29187,1410,17172,431504831,25128
2008,29189,40124,748920,38964311242,52027
2008,29195,523,6587,179523614,27254
2008,29197,85,379,8224562,21701
2008,29199,130,619,12479503,20161
2008,29201,1167,11569,327341361,28295
2008,29203,168,1261,22823552,18100
2008,29205,170,1330,31507154,23690
2008,29207,800,8770,233839903,26664
2008,29209,747,6025,144363917,23961
2008,29211,148,3127,104760052,33502
2008,29213,1884,25725,636777620,24753
2008,29215,486,4033,92723813,22991
2008,29217,578,5273,146308536,27747
2008,29219,593,5482,159490738,29094
2008,29221,701,3119,67134605,21524
2008,29223,383,1932,38570243,19964
2008,29225,633,5029,130550081,25959
2008,29227,60,205,3771936,18400
2008,29229,412,3290,77981908,23703
2008,30001,411,2640,68684295,26017
2008,30003,245,2196,77493713,35289
2008,30005,152,919,26076445,28375
2008,30007,145,1108,32695202,29508
2008,30009,430,2090,50108179,23975
2008,30011,29,155,3267063,21078
2008,30013,2625,30181,916070924,30353
2008,30015,168,761,18701027,24574
2008,30017,428,4034,103677409,25701
2008,30019,69,445,12911804,29015
2008,30021,323,2755,84484209,30666
2008,30023,256,2079,50163043,24128
2008,30025,155,1092,50023413,45809
2008,30027,456,3387,95397568,28166
2008,30029,4397,36529,1137861763,31150
2008,30031,5234,38463,1228538318,31941
2008,30033,32,172,2854770,16598
