fips,year,new_fips
08033,2006,08033
08035,2006,08035
08037,2006,08037
08039,2006,08039
08041,2006,08041
08043,2006,08043
08045,2006,08045
08047,2006,08047
08049,2006,08049
08051,2006,08051
08053,2006,08053
08055,2006,08055
08057,2006,08057
08059,2006,08031
08061,2006,08061
08063,2006,08063
08065,2006,08065
08067,2006,08067
08069,2006,08069
08071,2006,08071
08073,2006,08073
08075,2006,08075
08077,2006,08077
08079,2006,08079
08081,2006,08081
08083,2006,08083
08085,2006,08085
08087,2006,08087
08089,2006,08089
08091,2006,08091
08093,2006,08093
08095,2006,08095
08097,2006,08097
08099,2006,08099
08101,2006,08101
08103,2006,08103
08105,2006,08105
08107,2006,08107
08109,2006,08109
08111,2006,08111
08113,2006,08113
08115,2006,08115
08117,2006,08117
08119,2006,08119
08121,2006,08121
08123,2006,08031
08125,2006,08125
09001,2006,09001
09003,2006,09003
09005,2006,09005
09007,2006,09007
09009,2006,09009
09011,2006,09011
09013,2006,09013
09015,2006,09015
10001,2006,10001
10003,2006,10003
10005,2006,10005
11001,2006,11001
12001,2006,12001
12003,2006,12003
12005,2006,12005
12007,2006,12007
12009,2006,12009
12011,2006,12011
12013,2006,12013
12015,2006,12015
12017,2006,12017
12019,2006,12019
12021,2006,12021
12023,2006,12023
12027,2006,12027
12029,2006,12029
12031,2006,12031
12033,2006,12033
12035,2006,12035
12037,2006,12037
12039,2006,12039
12041,2006,12041
12043,2006,12043
12045,2006,12045
12047,2006,12047
12049,2006,12049
12051,2006,12051
12053,2006,12053
12055,2006,12055
12057,2006,12057
12059,2006,12059
12061,2006,12061
12063,2006,12063
12065,2006,12065
12067,2006,12067
12069,2006,12069
12071,2006,12071
12073,2006,12073
12075,2006,12075
12077,2006,12077
12079,2006,12079
12081,2006,12081
12083,2006,12083
12085,2006,12085
12086,2006,12086
12087,2006,12087
12089,2006,12089
12091,2006,12091
12093,2006,12093
12095,2006,12095
12097,2006,12097
12099,2006,12099
12101,2006,12101
12103,2006,12103
12105,2006,12105
12107,2006,12107
12109,2006,12109
12111,2006,12111
12113,2006,12113
12115,2006,12115
12117,2006,12117
12119,2006,12119
12121,2006,12121
12123,2006,12123
12125,2006,12125
12127,2006,12127
12129,2006,12129
12131,2006,12131
12133,2006,12133
13001,2006,13001
13003,2006,13003
13005,2006,13005
13007,2006,13007
13009,2006,13009
13011,2006,13011
13013,2006,13013
13015,2006,13015
13017,2006,13017
13019,2006,13019
13021,2006,13021
13023,2006,13023
13025,2006,13025
13027,2006,13027
13029,2006,13029
13031,2006,13031
13033,2006,13033
13035,2006,13035
13037,2006,13037
13039,2006,13039
13043,2006,13043
13045,2006,13045
13047,2006,13047
13049,2006,13049
13051,2006,13051
13053,2006,13053
13055,2006,13055
13057,2006,13057
13059,2006,13059
13061,2006,13061
13063,2006,13063
13065,2006,13065
13067,2006,13067
13069,2006,13069
13071,2006,13071
13073,2006,13073
13075,2006,13075
13077,2006,13077
13079,2006,13079
13081,2006,13081
13083,2006,13083
13085,2006,13085
13087,2006,13087
13089,2006,13089
13091,2006,13091
13093,2006,13093
13095,2006,13095
13097,2006,13097
13099,2006,13099
13101,2006,13101
13103,2006,13103
13105,2006,13105
13107,2006,13107
13109,2006,13109
13111,2006,13111
13113,2006,13113
13115,2006,13115
13117,2006,13117
13119,2006,13119
13121,2006,13121
13123,2006,13123
13125,2006,13125
13127,2006,13127
13129,2006,13129
13131,2006,13131
13133,2006,13133
13135,2006,13135
13137,2006,13137
13139,2006,13139
13141,2006,13141
13143,2006,13143
13145,2006,13145
13147,2006,13147
13149,2006,13149
13151,2006,13151
13153,2006,13153
13155,2006,13155
13157,2006,13157
13159,2006,13159
13161,2006,13161
13163,2006,13163
13165,2006,13165
13167,2006,13167
13169,2006,13169
13171,2006,13171
13173,2006,13173
13175,2006,13175
13177,2006,13177
13179,2006,13179
13181,2006,13181
13183,2006,13183
13185,2006,13185
13187,2006,13187
13189,2006,13189
13191,2006,13191
13193,2006,13193
13195,2006,13195
13197,2006,13197
13199,2006,13199
13201,2006,13201
13205,2006,13205
13207,2006,13207
13209,2006,13209
13211,2006,13211
13213,2006,13213
13215,2006,13215
13217,2006,13217
13219,2006,13219
13221,2006,13221
13223,2006,13223
13225,2006,13225
13227,2006,13227
13229,2006,13229
13231,2006,13231
13233,2006,13233
13235,2006,13235
13237,2006,13237
13239,2006,13239
13241,2006,13241
13243,2006,13243
13245,2006,13245
13247,2006,13247
13249,2006,13249
13251,2006,13251
13253,2006,13253
13255,2006,13255
13257,2006,13257
13259,2006,13259
13261,2006,13261
13263,2006,13263
13265,2006,13265
13267,2006,13267
13269,2006,13269
13271,2006,13271
13273,2006,13273
13275,2006,13275
13277,2006,13277
13279,2006,13279
13281,2006,13281
13283,2006,13283
13285,2006,13285
13287,2006,13287
13289,2006,13289
13291,2006,13291
13293,2006,13293
13295,2006,13295
13297,2006,13297
13299,2006,13299
13301,2006,13301
13303,2006,13303
13305,2006,13305
13307,2006,13307
13309,2006,13309
13311,2006,13311
13313,2006,13313
13315,2006,13315
13317,2006,13317
13319,2006,13319
13321,2006,13321
16001,2006,16001
16003,2006,16003
16005,2006,16005
16007,2006,16007
16009,2006,16009
16011,2006,16011
16013,2006,16013
16015,2006,16015
16017,2006,16017
16019,2006,16019
16021,2006,16021
16023,2006,16023
16025,2006,16025
16027,2006,16027
16029,2006,16029
16031,2006,16031
16033,2006,16033
16035,2006,16035
16037,2006,16037
16039,2006,16039
16041,2006,16041
16043,2006,16043
16045,2006,16045
16047,2006,16047
16049,2006,16049
16051,2006,16051
16053,2006,16053
16055,2006,16055
16057,2006,16057
16059,2006,16059
16061,2006,16061
16063,2006,16063
16065,2006,16065
16067,2006,16067
16069,2006,16069
16071,2006,16071
16073,2006,16073
16075,2006,16075
16077,2006,16077
16079,2006,16079
16081,2006,16081
16083,2006,16083
16085,2006,16085
16087,2006,16087
17001,2006,17001
17003,2006,17003
17005,2006,17005
17007,2006,17007
17009,2006,17009
17011,2006,17011
17013,2006,17013
17015,2006,17015
17017,2006,17017
17019,2006,17019
17021,2006,17021
17023,2006,17023
17025,2006,17025
17027,2006,17027
17029,2006,17029
17031,2006,17031
17033,2006,17033
17035,2006,17035
17037,2006,17037
17039,2006,17039
17041,2006,17041
17043,2006,17043
17045,2006,17045
17047,2006,17047
17049,2006,17049
17051,2006,17051
17053,2006,17053
17055,2006,17055
17057,2006,17057
17059,2006,17059
17061,2006,17061
17063,2006,17063
17065,2006,17065
17067,2006,17067
17069,2006,17069
17071,2006,17071
17073,2006,17073
17075,2006,17075
17077,2006,17077
17079,2006,17079
17081,2006,17081
17083,2006,17083
17085,2006,17085
17087,2006,17087
17089,2006,17089
17091,2006,17091
17093,2006,17093
17095,2006,17095
17097,2006,17097
17099,2006,17099
17101,2006,17101
17103,2006,17103
17105,2006,17105
17107,2006,17107
17109,2006,17109
17111,2006,17111
17113,2006,17113
17115,2006,17115
17117,2006,17117
17119,2006,17119
17121,2006,17121
17123,2006,17123
17125,2006,17125
17127,2006,17127
17129,2006,17129
17131,2006,17131
17133,2006,17133
17135,2006,17135
17137,2006,17137
17139,2006,17139
17141,2006,17141
17143,2006,17143
17145,2006,17145
17147,2006,17147
17149,2006,17149
17151,2006,17151
17153,2006,17153
17155,2006,17155
17157,2006,17157
17159,2006,17159
17161,2006,17161
17163,2006,17163
17165,2006,17165
17167,2006,17167
17169,2006,17169
17171,2006,17171
17173,2006,17173
17175,2006,17175
17177,2006,17177
17179,2006,17179
17181,2006,17181
17183,2006,17183
17185,2006,17185
17187,2006,17187
17189,2006,17189
17191,2006,17191
17193,2006,17193
17195,2006,17195
17197,2006,17197
17199,2006,17199
17201,2006,17201
17203,2006,17203
18001,2006,18001
18003,2006,18003
18005,2006,18005
18007,2006,18007
18009,2006,18009
18011,2006,18011
18013,2006,18013
18015,2006,18015
18017,2006,18017
18019,2006,18019
18021,2006,18021
18023,2006,18023
18025,2006,18025
18027,2006,18027
18029,2006,18029
18031,2006,18031
18033,2006,18033
18035,2006,18035
18037,2006,18037
18039,2006,18039
18041,2006,18041
18043,2006,18043
18045,2006,18045
18047,2006,18047
18049,2006,18049
18051,2006,18051
18053,2006,18053
18055,2006,18055
18057,2006,18057
18059,2006,18059
18061,2006,18061
18063,2006,18063
18065,2006,18065
18067,2006,18067
18069,2006,18069
18071,2006,18071
18073,2006,18073
18075,2006,18075
18077,2006,18077
18079,2006,18079
18081,2006,18081
18083,2006,18083
18085,2006,18085
18087,2006,18087
18089,2006,18089
18091,2006,18091
18093,2006,18093
18095,2006,18095
18097,2006,18097
18099,2006,18099
18101,2006,18101
18103,2006,18103
18105,2006,18105
18107,2006,18107
18109,2006,18109
18111,2006,18111
18113,2006,18113
18115,2006,18115
18117,2006,18117
18119,2006,18119
18121,2006,18121
18123,2006,18123
18125,2006,18125
18127,2006,18127
18129,2006,18129
18131,2006,18131
18133,2006,18133
18135,2006,18135
18137,2006,18137
18139,2006,18139
18141,2006,18141
18143,2006,18143
18145,2006,18145
18147,2006,18147
18149,2006,18149
18151,2006,18151
18153,2006,18153
18155,2006,18155
18157,2006,18157
18159,2006,18159
18161,2006,18161
18163,2006,18163
18165,2006,18165
18167,2006,18167
18169,2006,18169
18171,2006,18171
18173,2006,18173
18175,2006,18175
18177,2006,18177
18179,2006,18179
18181,2006,18181
18183,2006,18183
19001,2006,19001
19003,2006,19003
19005,2006,19005
19007,2006,19007
19009,2006,19009
19011,2006,19011
19013,2006,19013
19015,2006,19015
19017,2006,19017
19019,2006,19019
19021,2006,19021
19023,2006,19023
19025,2006,19025
19027,2006,19027
19029,2006,19029
19031,2006,19031
19033,2006,19033
19035,2006,19035
19037,2006,19037
19039,2006,19039
19041,2006,19041
19043,2006,19043
19045,2006,19045
19047,2006,19047
19049,2006,19049
19051,2006,19051
19053,2006,19053
19055,2006,19055
19057,2006,19057
19059,2006,19059
19061,2006,19061
19063,2006,19063
19065,2006,19065
19067,2006,19067
19069,2006,19069
19071,2006,19071
19073,2006,19073
19075,2006,19075
19077,2006,19077
19079,2006,19079
19081,2006,19081
19083,2006,19083
19085,2006,19085
19087,2006,19087
19089,2006,19089
19091,2006,19091
19093,2006,19093
19095,2006,19095
19097,2006,19097
19099,2006,19099
19101,2006,19101
19103,2006,19103
19105,2006,19105
19107,2006,19107
19109,2006,19109
19111,2006,19111
19113,2006,19113
19115,2006,19115
19117,2006,19117
19119,2006,19119
19121,2006,19121
19123,2006,19123
19125,2006,19125
19127,2006,19127
19129,2006,19129
19131,2006,19131
19133,2006,19133
19135,2006,19135
19137,2006,19137
19139,2006,19139
19141,2006,19141
19143,2006,19143
19145,2006,19145
19147,2006,19147
19149,2006,19149
19151,2006,19151
19153,2006,19153
19155,2006,19155
19157,2006,19157
19159,2006,19159
19161,2006,19161
19163,2006,19163
19165,2006,19165
19167,2006,19167
19169,2006,19169
19171,2006,19171
19173,2006,19173
19175,2006,19175
19177,2006,19177
19179,2006,19179
19181,2006,19181
19183,2006,19183
19185,2006,19185
19187,2006,19187
19189,2006,19189
19191,2006,19191
19193,2006,19193
19195,2006,19195
19197,2006,19197
20001,2006,20001
20003,2006,20003
20005,2006,20005
20007,2006,20007
20009,2006,20009
20011,2006,20011
20013,2006,20013
20015,2006,20015
20017,2006,20017
20019,2006,20019
20021,2006,20021
20023,2006,20023
20025,2006,20025
20027,2006,20027
20029,2006,20029
20031,2006,20031
20033,2006,20033
20035,2006,20035
20037,2006,20037
20039,2006,20039
20041,2006,20041
20043,2006,20043
20045,2006,20045
20047,2006,20047
20049,2006,20049
20051,2006,20051
20053,2006,20053
20055,2006,20055
20057,2006,20057
20059,2006,20059
20061,2006,20061
20063,2006,20063
20065,2006,20065
20067,2006,20067
20069,2006,20069
20071,2006,20071
20073,2006,20073
20075,2006,20075
20077,2006,20077
20079,2006,20079
20081,2006,20081
20083,2006,20083
20085,2006,20085
20087,2006,20087
20089,2006,20089
20091,2006,20091
20093,2006,20093
20095,2006,20095
20097,2006,20097
20099,2006,20099
20101,2006,20101
20103,2006,20103
20105,2006,20105
20107,2006,20107
20109,2006,20109
20111,2006,20111
20113,2006,20113
20115,2006,20115
20117,2006,20117
20119,2006,20119
20121,2006,20121
20123,2006,20123
20125,2006,20125
20127,2006,20127
20129,2006,20129
20131,2006,20131
20133,2006,20133
20135,2006,20135
20137,2006,20137
20139,2006,20139
20141,2006,20141
20143,2006,20143
20145,2006,20145
20147,2006,20147
20149,2006,20149
20151,2006,20151
20153,2006,20153
20155,2006,20155
20157,2006,20157
20159,2006,20159
20161,2006,20161
20163,2006,20163
20165,2006,20165
20167,2006,20167
20169,2006,20169
20171,2006,20171
20173,2006,20173
20175,2006,20175
20177,2006,20177
20179,2006,20179
20181,2006,20181
20183,2006,20183
20185,2006,20185
20187,2006,20187
20189,2006,20189
20191,2006,20191
20193,2006,20193
20195,2006,20195
20197,2006,20197
20199,2006,20199
20201,2006,20201
20203,2006,20203
20205,2006,20205
20207,2006,20207
20209,2006,20209
21001,2006,21001
21003,2006,21003
21005,2006,21005
21007,2006,21007
21009,2006,21009
21011,2006,21011
21013,2006,21013
21015,2006,21015
21017,2006,21017
21019,2006,21019
21021,2006,21021
21023,2006,21023
21025,2006,21025
21027,2006,21027
21029,2006,21029
21031,2006,21031
21033,2006,21033
21035,2006,21035
21037,2006,21037
21039,2006,21039
21041,2006,21041
21043,2006,21043
21045,2006,21045
21047,2006,21047
21049,2006,21049
21051,2006,21051
21053,2006,21053
21055,2006,21055
21057,2006,21057
21059,2006,21059
21061,2006,21061
21063,2006,21063
21065,2006,21065
21067,2006,21067
21069,2006,21069
21071,2006,21071
21073,2006,21073
21075,2006,21075
21077,2006,21077
21079,2006,21079
21081,2006,21081
21083,2006,21083
21085,2006,21085
21087,2006,21087
21089,2006,21089
21091,2006,21091
21093,2006,21093
21095,2006,21095
21097,2006,21097
21099,2006,21099
21101,2006,21101
21103,2006,21103
21105,2006,21105
21107,2006,21107
21109,2006,21109
21111,2006,21111
21113,2006,21113
21115,2006,21115
21117,2006,21117
21119,2006,21119
21121,2006,21121
21123,2006,21123
21125,2006,21125
21127,2006,21127
21129,2006,21129
21131,2006,21131
21133,2006,21133
21135,2006,21135
21137,2006,21137
21139,2006,21139
21141,2006,21141
21143,2006,21143
21145,2006,21145
21147,2006,21147
21149,2006,21149
21151,2006,21151
21153,2006,21153
21155,2006,21155
21157,2006,21157
21159,2006,21159
21161,2006,21161
21163,2006,21163
21165,2006,21165
21167,2006,21167
21169,2006,21169
21171,2006,21171
21173,2006,21173
21175,2006,21175
21177,2006,21177
21179,2006,21179
21181,2006,21181
21183,2006,21183
21185,2006,21185
21187,2006,21187
21189,2006,21189
21191,2006,21191
21193,2006,21193
21195,2006,21195
21197,2006,21197
21199,2006,21199
21201,2006,21201
21203,2006,21203
21205,2006,21205
21207,2006,21207
21209,2006,21209
21211,2006,21211
21213,2006,21213
21215,2006,21215
21217,2006,21217
21219,2006,21219
21221,2006,21221
21223,2006,21223
21225,2006,21225
21227,2006,21227
21229,2006,21229
21231,2006,21231
21233,2006,21233
21235,2006,21235
21237,2006,21237
21239,2006,21239
22001,2006,22001
22003,2006,22003
22005,2006,22005
22007,2006,22007
22009,2006,22009
22011,2006,22011
22013,2006,22013
22015,2006,22015
22017,2006,22017
22019,2006,22019
22021,2006,22021
22023,2006,22023
22025,2006,22025
22027,2006,22027
22029,2006,22029
22031,2006,22031
22033,2006,22033
22035,2006,22035
22037,2006,22037
22039,2006,22039
22041,2006,22041
22043,2006,22043
22045,2006,22045
22047,2006,22047
22049,2006,22049
22051,2006,22051
22053,2006,22053
22055,2006,22055
22057,2006,22057
22059,2006,22059
22061,2006,22061
22063,2006,22063
22065,2006,22065
22067,2006,22067
22069,2006,22069
22071,2006,22071
22073,2006,22073
22075,2006,22075
22077,2006,22077
22079,2006,22079
22081,2006,22081
22083,2006,22083
22085,2006,22085
22087,2006,22087
22089,2006,22089
22091,2006,22091
22093,2006,22093
22095,2006,22095
22097,2006,22097
22099,2006,22099
22101,2006,22101
22103,2006,22103
22105,2006,22105
22107,2006,22107
22109,2006,22109
22111,2006,22111
22113,2006,22113
22115,2006,22115
22117,2006,22117
22119,2006,22119
22121,2006,22121
22123,2006,22123
22125,2006,22125
22127,2006,22127
23001,2006,23001
23003,2006,23003
23005,2006,23005
23007,2006,23007
23009,2006,23009
23011,2006,23011
23013,2006,23013
23015,2006,23015
23017,2006,23017
23019,2006,23019
23021,2006,23021
23023,2006,23023
23025,2006,23025
23027,2006,23027
23029,2006,23029
23031,2006,23031
24001,2006,24001
24003,2006,24003
24005,2006,24005
24009,2006,24009
24011,2006,24011
24013,2006,24013
24015,2006,24015
24017,2006,24017
24019,2006,24019
24021,2006,24021
24023,2006,24023
24025,2006,24025
24027,2006,24027
24029,2006,24029
24031,2006,24031
24033,2006,24033
24035,2006,24035
24037,2006,24037
24039,2006,24039
24041,2006,24041
24043,2006,24043
24045,2006,24045
24047,2006,24047
24510,2006,24005
25001,2006,25001
25003,2006,25003
25005,2006,25005
25007,2006,25007
25009,2006,25009
25011,2006,25011
25013,2006,25013
25015,2006,25015
25017,2006,25017
25019,2006,25019
25021,2006,25021
25023,2006,25023
25025,2006,25025
25027,2006,25027
26001,2006,26001
26003,2006,26003
26005,2006,26005
26007,2006,26007
26009,2006,26009
26011,2006,26011
26013,2006,26013
26015,2006,26015
26017,2006,26017
26019,2006,26019
26021,2006,26021
26023,2006,26023
26025,2006,26025
26027,2006,26027
26029,2006,26029
26031,2006,26031
26033,2006,26033
26035,2006,26035
26037,2006,26037
26039,2006,26039
26041,2006,26041
26043,2006,26043
26045,2006,26045
26047,2006,26047
26049,2006,26049
26051,2006,26051
26053,2006,26053
26055,2006,26055
26057,2006,26057
26059,2006,26059
26061,2006,26061
26063,2006,26063
26065,2006,26065
26067,2006,26067
26069,2006,26069
26071,2006,26071
26073,2006,26073
26075,2006,26075
26077,2006,26077
26079,2006,26079
26081,2006,26081
26083,2006,26083
26085,2006,26085
26087,2006,26087
26089,2006,26089
26091,2006,26091
26093,2006,26093
26095,2006,26095
26097,2006,26097
26099,2006,26099
26101,2006,26101
26103,2006,26103
26105,2006,26105
26107,2006,26107
26109,2006,26109
26111,2006,26111
26113,2006,26113
26115,2006,26115
26117,2006,26117
26119,2006,26119
26121,2006,26121
26123,2006,26123
26125,2006,26125
26127,2006,26127
26129,2006,26129
26131,2006,26131
26133,2006,26133
26135,2006,26135
26137,2006,26137
26139,2006,26139
26141,2006,26141
26143,2006,26143
26145,2006,26145
26147,2006,26147
26149,2006,26149
26151,2006,26151
26153,2006,26153
26155,2006,26155
26157,2006,26157
26159,2006,26159
26161,2006,26161
26163,2006,26163
26165,2006,26165
27001,2006,27001
27003,2006,27003
27005,2006,27005
27007,2006,27007
27009,2006,27009
27011,2006,27011
27013,2006,27013
27015,2006,27015
27017,2006,27017
27019,2006,27019
27021,2006,27021
27023,2006,27023
27025,2006,27025
27027,2006,27027
27029,2006,27029
27031,2006,27031
27033,2006,27033
27035,2006,27035
27037,2006,27037
27039,2006,27039
27041,2006,27041
27043,2006,27043
27045,2006,27045
27047,2006,27047
27049,2006,27049
27051,2006,27051
27053,2006,27053
27055,2006,27055
27057,2006,27057
27059,2006,27059
27061,2006,27061
27063,2006,27063
27065,2006,27065
27067,2006,27067
27069,2006,27069
27071,2006,27071
27073,2006,27073
27075,2006,27075
27077,2006,27077
27079,2006,27079
27081,2006,27081
27083,2006,27083
27085,2006,27085
27087,2006,27087
27089,2006,27089
27091,2006,27091
27093,2006,27093
27095,2006,27095
27097,2006,27097
27099,2006,27099
27101,2006,27101
27103,2006,27103
27105,2006,27105
27107,2006,27107
27109,2006,27109
27111,2006,27111
27113,2006,27113
27115,2006,27115
27117,2006,27117
27119,2006,27119
27121,2006,27121
27123,2006,27123
27125,2006,27125
27127,2006,27127
27129,2006,27129
27131,2006,27131
27133,2006,27133
27135,2006,27135
27137,2006,27137
27139,2006,27139
27141,2006,27141
27143,2006,27143
27145,2006,27145
27147,2006,27147
27149,2006,27149
27151,2006,27151
27153,2006,27153
27155,2006,27155
27157,2006,27157
27159,2006,27159
27161,2006,27161
27163,2006,27163
27165,2006,27165
27167,2006,27167
27169,2006,27169
27171,2006,27171
27173,2006,27173
28001,2006,28001
28003,2006,28003
28005,2006,28005
28007,2006,28007
28009,2006,28009
28011,2006,28011
28013,2006,28013
28015,2006,28015
28017,2006,28017
28019,2006,28019
28021,2006,28021
28023,2006,28023
28025,2006,28025
28027,2006,28027
28029,2006,28029
28031,2006,28031
28033,2006,28033
28035,2006,28035
28037,2006,28037
28039,2006,28039
28041,2006,28041
28043,2006,28043
28045,2006,28045
28047,2006,28047
28049,2006,28049
28051,2006,28051
28053,2006,28053
28055,2006,28055
28057,2006,28057
28059,2006,28059
28061,2006,28061
28063,2006,28063
28065,2006,28065
28067,2006,28067
28069,2006,28069
28071,2006,28071
28073,2006,28073
28075,2006,28075
28077,2006,28077
28079,2006,28079
28081,2006,28081
28083,2006,28083
28085,2006,28085
28087,2006,28087
28089,2006,28089
28091,2006,28091
28093,2006,28093
28095,2006,28095
28097,2006,28097
28099,2006,28099
28101,2006,28101
28103,2006,28103
28105,2006,28105
28107,2006,28107
28109,2006,28109
28111,2006,28111
28113,2006,28113
28115,2006,28115
28117,2006,28117
28119,2006,28119
28121,2006,28121
28123,2006,28123
28125,2006,28125
28127,2006,28127
28129,2006,28129
28131,2006,28131
28133,2006,28133
28135,2006,28135
28137,2006,28137
28139,2006,28139
28141,2006,28141
28143,2006,28143
28145,2006,28145
28147,2006,28147
28149,2006,28149
28151,2006,28151
28153,2006,28153
28155,2006,28155
28157,2006,28157
28159,2006,28159
28161,2006,28161
28163,2006,28163
29001,2006,29001
29003,2006,29003
29005,2006,29005
29007,2006,29007
29009,2006,29009
29011,2006,29011
29013,2006,29013
29015,2006,29015
29017,2006,29017
29019,2006,29019
29021,2006,29021
29023,2006,29023
29025,2006,29025
29027,2006,29027
29029,2006,29029
29031,2006,29031
29033,2006,29033
29035,2006,29035
29037,2006,29037
29039,2006,29039
29041,2006,29041
29043,2006,29043
29045,2006,29045
29047,2006,29047
29049,2006,29049
29051,2006,29051
29053,2006,29053
29055,2006,29055
29057,2006,29057
29059,2006,29059
29061,2006,29061
29063,2006,29063
29065,2006,29065
29067,2006,29067
29069,2006,29069
29071,2006,29071
29073,2006,29073
29075,2006,29075
29077,2006,29077
29079,2006,29079
29081,2006,29081
29083,2006,29083
29085,2006,29085
29087,2006,29087
29089,2006,29089
29091,2006,29091
29093,2006,29093
29095,2006,29095
29097,2006,29097
29099,2006,29099
29101,2006,29101
29103,2006,29103
29105,2006,29105
29107,2006,29107
29109,2006,29109
29111,2006,29111
29113,2006,29113
29115,2006,29115
29117,2006,29117
29119,2006,29119
29121,2006,29121
29123,2006,29123
29125,2006,29125
29127,2006,29127
29129,2006,29129
29131,2006,29131
29133,2006,29133
29135,2006,29135
29137,2006,29137
29139,2006,29139
29141,2006,29141
29143,2006,29143
29145,2006,29145
29147,2006,29147
29149,2006,29149
29151,2006,29151
29153,2006,29153
29155,2006,29155
29157,2006,29157
29159,2006,29159
29161,2006,29161
29163,2006,29163
29165,2006,29165
29167,2006,29167
29169,2006,29169
29171,2006,29171
29173,2006,29173
29175,2006,29175
29177,2006,29177
29179,2006,29179
29181,2006,29181
29183,2006,29183
29185,2006,29185
29186,2006,29186
29187,2006,29187
29189,2006,29189
29195,2006,29195
29197,2006,29197
29199,2006,29199
29201,2006,29201
29203,2006,29203
29205,2006,29205
29207,2006,29207
29209,2006,29209
29211,2006,29211
29213,2006,29213
29215,2006,29215
29217,2006,29217
29219,2006,29219
29221,2006,29221
29223,2006,29223
29225,2006,29225
29227,2006,29227
29229,2006,29229
29510,2006,29189
30001,2006,30001
30003,2006,30003
30005,2006,30005
30007,2006,30007
30009,2006,30009
30011,2006,30011
30013,2006,30013
30015,2006,30015
30017,2006,30017
30019,2006,30019
30021,2006,30021
30023,2006,30023
30025,2006,30025
30027,2006,30027
30029,2006,30029
30031,2006,30031
30033,2006,30033
30035,2006,30035
30037,2006,30037
30039,2006,30039
30041,2006,30041
30043,2006,30043
30045,2006,30045
30047,2006,30047
30049,2006,30049
30051,2006,30051
30053,2006,30053
30055,2006,30055
30057,2006,30057
30059,2006,30059
30061,2006,30061
30063,2006,30063
30065,2006,30065
30067,2006,30067
30069,2006,30069
30071,2006,30071
30073,2006,30073
30075,2006,30075
30077,2006,30077
30079,2006,30079
30081,2006,30081
30083,2006,30083
30085,2006,30085
30087,2006,30087
30089,2006,30089
30091,2006,30091
30093,2006,30093
30095,2006,30095
30097,2006,30097
30099,2006,30099
30101,2006,30101
30103,2006,30103
30105,2006,30105
30107,2006,30107
30109,2006,30109
30111,2006,30111
31001,2006,31001
31003,2006,31003
31005,2006,31005
31007,2006,31007
31009,2006,31009
31011,2006,31011
31013,2006,31013
31015,2006,31015
31017,2006,31017
31019,2006,31019
31021,2006,31021
31023,2006,31023
31025,2006,31025
31027,2006,31027
31029,2006,31029
31031,2006,31031
31033,2006,31033
31035,2006,31035
31037,2006,31037
31039,2006,31039
31041,2006,31041
31043,2006,31043
31045,2006,31045
31047,2006,31047
31049,2006,31049
31051,2006,31051
31053,2006,31053
31055,2006,31055
31057,2006,31057
31059,2006,31059
31061,2006,31061
31063,2006,31063
31065,2006,31065
31067,2006,31067
31069,2006,31069
31071,2006,31071
31073,2006,31073
31075,2006,31075
31077,2006,31077
31079,2006,31079
31081,2006,31081
31083,2006,31083
31085,2006,31085
31087,2006,31087
31089,2006,31089
31091,2006,31091
31093,2006,31093
31095,2006,31095
31097,2006,31097
31099,2006,31099
31101,2006,31101
31103,2006,31103
31105,2006,31105
31107,2006,31107
31109,2006,31109
31111,2006,31111
31113,2006,31113
31115,2006,31071
31117,2006,31113
31119,2006,31119
31121,2006,31121
31123,2006,31123
31125,2006,31125
31127,2006,31127
31129,2006,31129
31131,2006,31131
31133,2006,31133
31135,2006,31135
31137,2006,31137
31139,2006,31139
31141,2006,31141
31143,2006,31143
31145,2006,31145
31147,2006,31147
31149,2006,31149
31151,2006,31151
31153,2006,31153
31155,2006,31155
31157,2006,31157
31159,2006,31159
31161,2006,31161
31163,2006,31163
31165,2006,31165
31167,2006,31167
31169,2006,31169
31171,2006,31171
31173,2006,31173
31175,2006,31175
31177,2006,31177
31179,2006,31179
31181,2006,31181
31183,2006,31183
31185,2006,31185
32001,2006,32001
32003,2006,32003
32005,2006,32005
32007,2006,32007
32009,2006,32009
32011,2006,32011
32013,2006,32013
32015,2006,32015
32017,2006,32017
32019,2006,32019
32021,2006,32021
32023,2006,32023
32027,2006,32027
32029,2006,32029
32031,2006,32031
32033,2006,32033
32510,2006,32510
33001,2006,33001
33003,2006,33003
33005,2006,33005
33007,2006,33007
33009,2006,33009
33011,2006,33011
33013,2006,33013
33015,2006,33015
33017,2006,33017
33019,2006,33019
34001,2006,34001
34003,2006,34003
34005,2006,34005
34007,2006,34007
34009,2006,34009
34011,2006,34011
34013,2006,34013
34015,2006,34015
34017,2006,34017
34019,2006,34019
34021,2006,34021
34023,2006,34023
34025,2006,34025
34027,2006,34027
34029,2006,34029
34031,2006,34031
34033,2006,34033
34035,2006,34035
34037,2006,34037
34039,2006,34039
34041,2006,34041
35001,2006,35001
35003,2006,35003
35005,2006,35005
35006,2006,35006
35007,2006,35007
35009,2006,35009
35011,2006,35011
35013,2006,35013
35015,2006,35015
35017,2006,35017
35019,2006,35019
35021,2006,35021
35023,2006,35023
35025,2006,35025
35027,2006,35027
35028,2006,35028
35029,2006,35029
35031,2006,35031
35033,2006,35033
35035,2006,35035
35037,2006,35037
35039,2006,35039
35041,2006,35041
35043,2006,35043
35045,2006,35045
